"ExperimentName","Subject","Session","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Label","Phase"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",523,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",487,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",0,"n",731,"friend","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",471,"self","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"m",435,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",520,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",852,"self","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"m",536,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"m",524,"friend","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",624,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",517,"self","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",705,"friend","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"m",540,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"m",600,"self","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",404,"friend","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"m",505,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",629,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"m",401,"friend","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",773,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",433,"self","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",0,"m",629,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",562,"friend","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"m",406,"self","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",682,"friend","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",702,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",530,"friend","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",471,"friend","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",715,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",407,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"m",490,"self","Breaking"
"breaking",7,NA,29,"right","female","Friend","S.bmp",1,"n",702,"self","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",739,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"m",479,"self","Breaking"
"breaking",7,NA,29,"right","female","Self","T.bmp",1,"n",531,"stranger","Breaking"
"breaking",7,NA,29,"right","female","Stranger","C.bmp",1,"n",375,"friend","Breaking"
